	t	x	N	truthB	truthW	
  0.0730   0.5322 1411.0000   0.0519   0.0970 
  0.0076   0.4905 787.0000   0.0000   0.0150 
  0.0812   0.4726 1773.0000   0.0871   0.0759 
  0.0346   0.4913 1386.0000   0.0264   0.0426 
  0.3342   0.4825 371.0000   0.3408   0.3281 
  0.1896   0.4655 2099.0000   0.1443   0.2291 
  0.0956   0.4811 1663.0000   0.0912   0.0997 
  0.0566   0.5437 813.0000   0.0317   0.0863 
  0.0686   0.5198 860.0000   0.0515   0.0872 
  0.0743   0.4861 1010.0000   0.0591   0.0886 
  0.1427   0.5000 960.0000   0.1479   0.1375 
  0.2300   0.4819 1187.0000   0.2325   0.2276 
  0.0871   0.4813 1045.0000   0.0815   0.0923 
  0.0867   0.4997 1903.0000   0.0862   0.0872 
  0.2534   0.4118 663.0000   0.1905   0.2974 
  0.0284   0.4781 1232.0000   0.0238   0.0327 
  0.0218   0.4727 641.0000   0.0198   0.0237 
  0.0400   0.4835 1425.0000   0.0276   0.0516 
  0.0572   0.5256 839.0000   0.0454   0.0704 
  0.2033   0.4396 1756.0000   0.1762   0.2246 
  0.1033   0.4945 1462.0000   0.1189   0.0880 
  0.1105   0.4686 1511.0000   0.0960   0.1233 
  0.2406   0.4618 981.0000   0.1258   0.3390 
  0.1013   0.4761 523.0000   0.0643   0.1350 
  0.0922   0.5083 1204.0000   0.0784   0.1064 
  0.0805   0.4888 1827.0000   0.0717   0.0889 
  0.2447   0.5164 703.0000   0.1708   0.3235 
  0.1119   0.4937 1108.0000   0.0914   0.1319 
  0.0505   0.4769 931.0000   0.0158   0.0821 
  0.1738   0.4925 1208.0000   0.1697   0.1778 
  0.1940   0.4205 1912.0000   0.1294   0.2410 
  0.4116   0.4504 464.0000   0.2727   0.5255 
  0.4757   0.4159 1070.0000   0.3618   0.5568 
  0.0852   0.4537 681.0000   0.0971   0.0753 
  0.1125   0.4838 1422.0000   0.0930   0.1308 
  0.3980   0.5238 294.0000   0.4026   0.3929 
  0.3524   0.4642 769.0000   0.3473   0.3568 
  0.3523   0.4697 545.0000   0.4023   0.3080 
  0.3278   0.4202 1385.0000   0.3557   0.3076 
  0.0096   0.5090 837.0000   0.0000   0.0195 
  0.2864   0.4962 1320.0000   0.2458   0.3263 
  0.1089   0.5108 1662.0000   0.0895   0.1292 
  0.1238   0.4415 743.0000   0.0457   0.1855 
  0.1149   0.4494 583.0000   0.0191   0.1931 
  0.2775   0.4234 1344.0000   0.2390   0.3058 
  0.0263   0.5201 723.0000   0.0000   0.0548 
  0.1800   0.4816 1333.0000   0.1199   0.2359 
  0.2155   0.4457 1160.0000   0.1625   0.2582 
  0.3337   0.4961 887.0000   0.3000   0.3669 
  0.3034   0.4553 1724.0000   0.3172   0.2918 
  0.2840   0.4809 1102.0000   0.2887   0.2797 
  0.4751   0.4397 2627.0000   0.3922   0.5401 
  0.2445   0.4563 1534.0000   0.2457   0.2434 
  0.2728   0.4498 1316.0000   0.2500   0.2914 
  0.2485   0.4342 684.0000   0.1684   0.3101 
  0.0000   0.4800  25.0000   0.0000   0.0000 
  0.2143   0.4643 112.0000   0.1346   0.2833 
  0.2815   0.4432 643.0000   0.2491   0.3073 
  0.1983   0.4426 802.0000   0.1070   0.2707 
  0.0510   0.4644 1979.0000   0.0370   0.0632 
  0.0543   0.3876 774.0000   0.0467   0.0591 
  0.0546   0.4790 2929.0000   0.0499   0.0590 
  0.0000   0.4494 810.0000   0.0000   0.0000 
  0.0314   0.5115 1304.0000   0.0390   0.0235 
  0.0379   0.5128 1055.0000   0.0148   0.0623 
  0.0969   0.4603 1764.0000   0.0579   0.1303 
  0.0793   0.4892 1437.0000   0.0839   0.0749 
  0.1820   0.4557 1209.0000   0.1270   0.2280 
  0.0546   0.5184 787.0000   0.0490   0.0607 
  0.1249   0.4616 873.0000   0.1092   0.1383 
  0.1619   0.4712 1303.0000   0.1710   0.1538 
  0.0539   0.4483 464.0000   0.0769   0.0352 
  0.0840   0.5288 1059.0000   0.0839   0.0842 
  0.1917   0.5043 1398.0000   0.1745   0.2092 
  0.0436   0.4739 1515.0000   0.0279   0.0577 
  0.1616   0.4804 891.0000   0.1682   0.1555 
  0.0652   0.5797 138.0000   0.0000   0.1552 
  0.2444   0.4093 667.0000   0.0916   0.3503 
  0.1781   0.5123 775.0000   0.2065   0.1481 
  0.0000   0.7959  49.0000   0.0000   0.0000 
  0.4374   0.4758 1198.0000   0.3930   0.4777 
  0.0000   0.4797 369.0000   0.0000   0.0000 
  0.0083   0.4203 1085.0000   0.0000   0.0143 
  0.0225   0.4875 400.0000   0.0000   0.0439 
  0.0165   0.5110 908.0000   0.0000   0.0338 
  0.5547   0.4656 741.0000   0.4986   0.6035 
  0.0242   0.4607 827.0000   0.0000   0.0448 
  0.1524   0.4531 715.0000   0.1358   0.1662 
  0.0726   0.4726 785.0000   0.0647   0.0797 
  0.3100   0.4354 542.0000   0.2797   0.3333 
  0.3502   0.4894 1085.0000   0.2637   0.4332 
  0.1347   0.5000 386.0000   0.1036   0.1658 
  0.1160   0.5154 293.0000   0.0000   0.2394 
  0.0778   0.5059 591.0000   0.0870   0.0685 
  0.1740   0.4137 776.0000   0.1121   0.2176 
  0.2889   0.3426 578.0000   0.2576   0.3053 
  0.5494   0.4289 830.0000   0.4916   0.5928 
  0.0313   0.4477 1215.0000   0.0202   0.0402 
  0.0567   0.5034 1341.0000   0.0311   0.0826 
  0.0519   0.4798 867.0000   0.0385   0.0643 
  0.1704   0.4941 933.0000   0.0933   0.2458 
  0.1283   0.4931 1083.0000   0.1067   0.1494 
  0.3829   0.4406 901.0000   0.2897   0.4563 
  0.1125   0.4780 569.0000   0.0846   0.1380 
  0.0504   0.4568 834.0000   0.0420   0.0574 
  0.0251   0.4264 1074.0000   0.0240   0.0260 
  0.1556   0.4014 1009.0000   0.1086   0.1871 
  0.0230   0.5078 1345.0000   0.0029   0.0438 
  0.1017   0.5281 659.0000   0.1006   0.1029 
  0.1217   0.4536 1142.0000   0.0946   0.1442 
  0.1840   0.5016 614.0000   0.1981   0.1699 
  0.1911   0.5170 764.0000   0.1215   0.2656 
  0.4046   0.5295 1001.0000   0.4151   0.3928 
  0.3116   0.4460 796.0000   0.2225   0.3832 
  0.3731   0.4584 973.0000   0.1928   0.5256 
  0.1623   0.4969 1294.0000   0.1275   0.1966 
  0.4365   0.5053 1047.0000   0.3800   0.4942 
  0.0790   0.5061 1063.0000   0.0595   0.0990 
  0.0803   0.5091 548.0000   0.1039   0.0558 
  0.0905   0.4717 1414.0000   0.0270   0.1473 
  0.0794   0.5118 340.0000   0.0402   0.1205 
  0.0000   0.4923 130.0000   0.0000   0.0000 
  0.2528   0.4573 1697.0000   0.1869   0.3084 
  0.0309   0.4856 1489.0000   0.0360   0.0261 
  0.0328   0.5501 549.0000   0.0331   0.0324 
  0.0166   0.4906 905.0000   0.0338   0.0000 
  0.0314   0.5336 669.0000   0.0000   0.0673 
  0.2073   0.2805  82.0000   0.0000   0.2881 
  0.0000   0.4855 519.0000   0.0000   0.0000 
  0.0260   0.4962 655.0000   0.0246   0.0273 
  0.1410   0.4115 610.0000   0.0757   0.1866 
  0.2113   0.4851 1439.0000   0.1891   0.2321 
  0.4671   0.4671 1473.0000   0.5102   0.4293 
  0.1994   0.4102 963.0000   0.2481   0.1655 
  0.1808   0.4661 1858.0000   0.1097   0.2429 
  0.1282   0.4732 429.0000   0.0788   0.1726 
  0.1494   0.5608 1332.0000   0.1352   0.1675 
  0.1548   0.4643 672.0000   0.1378   0.1694 
  0.1235   0.4098 510.0000   0.0909   0.1462 
  0.2312   0.5645 186.0000   0.1048   0.3951 
  0.4620   0.3581 606.0000   0.4700   0.4576 
  0.2205   0.4896 721.0000   0.2323   0.2092 
  0.4453   0.3868 530.0000   0.4439   0.4462 
  0.5108   0.4091 462.0000   0.4497   0.5531 
  0.3156   0.5219 640.0000   0.3054   0.3268 
  0.3463   0.4335 436.0000   0.2275   0.4372 
  0.7934   0.4615 455.0000   0.6905   0.8816 
  0.0255   0.4596 235.0000   0.0185   0.0315 
  0.0485   0.4584 1237.0000   0.0459   0.0507 
  0.0332   0.4569 1114.0000   0.0157   0.0479 
  0.0856   0.4933 1577.0000   0.0591   0.1114 
  0.0305   0.4351 131.0000   0.0702   0.0000 
  0.3182   0.4594 949.0000   0.3670   0.2768 
  0.2407   0.5122 777.0000   0.2789   0.2005 
  0.0963   0.4968 2357.0000   0.0734   0.1189 
  0.2353   0.4873 1492.0000   0.2242   0.2458 
  0.0606   0.5178 2690.0000   0.0538   0.0678 
  0.2915   0.4372 446.0000   0.3538   0.2430 
  0.0103   0.4655 971.0000   0.0000   0.0193 
  0.3745   0.4602 502.0000   0.3463   0.3985 
  0.0400   0.4600  50.0000   0.0000   0.0741 
  0.2932   0.4369 515.0000   0.2444   0.3310 
  0.1711   0.5189 1087.0000   0.1188   0.2275 
  0.1389   0.4603 756.0000   0.1149   0.1593 
  0.1825   0.4524 630.0000   0.1684   0.1942 
  0.2601   0.5838 173.0000   0.2970   0.2083 
  0.0591   0.5172 727.0000   0.0585   0.0598 
  0.2256   0.4577 922.0000   0.1848   0.2600 
  0.2306   0.5251 438.0000   0.2304   0.2308 
  0.3732   0.5704 142.0000   0.2593   0.5246 
  0.5515   0.5758 165.0000   0.5158   0.6000 
  0.0000   0.7015  67.0000   0.0000   0.0000 
  0.0160   0.4874 876.0000   0.0164   0.0156 
  0.0466   0.5016 5969.0000   0.0404   0.0528 
  0.0227   0.4646 396.0000   0.0000   0.0425 
  0.0409   0.5000 318.0000   0.0440   0.0377 
  0.0193   0.5270 518.0000   0.0366   0.0000 
  0.2402   0.4701 787.0000   0.2405   0.2398 
  0.0433   0.5006 809.0000   0.0000   0.0866 
  0.0673   0.4108 297.0000   0.0000   0.1143 
  0.3942   0.4386 1172.0000   0.3541   0.4255 
  0.1702   0.3942 652.0000   0.1284   0.1975 
  0.4011   0.4814 1481.0000   0.3590   0.4401 
  0.1124   0.5033 1361.0000   0.1051   0.1198 
  0.2087   0.4805 872.0000   0.1671   0.2472 
  0.0897   0.4160 613.0000   0.0941   0.0866 
  0.1499   0.4797 467.0000   0.1250   0.1728 
  0.1762   0.4548 1271.0000   0.1851   0.1688 
  0.3807   0.4737 1140.0000   0.3426   0.4150 
  0.2201   0.5054 827.0000   0.1531   0.2885 
  0.1412   0.4792 864.0000   0.1643   0.1200 
  0.4512   0.5033 1208.0000   0.4589   0.4433 
  0.1532   0.5135 705.0000   0.1519   0.1545 
  0.3423   0.4212 1002.0000   0.2725   0.3931 
  0.2027   0.4948 291.0000   0.2222   0.1837 
  0.3673   0.4848 953.0000   0.3377   0.3951 
  0.3394   0.4816 1871.0000   0.3085   0.3680 
  0.1480   0.5654 1047.0000   0.1554   0.1385 
  0.2970   0.4802 808.0000   0.2784   0.3143 
  0.0619   0.5260 711.0000   0.0241   0.1039 
  0.0000   0.4198 131.0000   0.0000   0.0000 
  0.3804   0.4839 899.0000   0.3793   0.3815 
  0.1119   0.4811 715.0000   0.0698   0.1509 
  0.1532   0.5255 2017.0000   0.1274   0.1818 
  0.0445   0.4895 1146.0000   0.0303   0.0581 
  0.1597   0.4342 889.0000   0.1347   0.1789 
  0.2328   0.4974 756.0000   0.2287   0.2368 
  0.2849   0.3785 716.0000   0.2362   0.3146 
  0.3048   0.4361 1158.0000   0.2812   0.3231 
  0.3968   0.4443 1114.0000   0.3354   0.4459 
  0.4267   0.4660 1296.0000   0.3344   0.5072 
  0.0165   0.5118 846.0000   0.0323   0.0000 
  0.3933   0.4688 834.0000   0.4706   0.3251 
  0.2236   0.4356 939.0000   0.1687   0.2660 
  0.3773   0.4360 1227.0000   0.3402   0.4061 
  0.2487   0.4695 1114.0000   0.1874   0.3029 
  0.1824   0.4794 751.0000   0.1667   0.1969 
  0.1103   0.5282 2285.0000   0.0588   0.1679 
  0.0677   0.4531 192.0000   0.0000   0.1238 
  0.0000   0.5939 165.0000   0.0000   0.0000 
  0.0366   0.5169 3877.0000   0.0309   0.0427 
  0.0000   0.6833  60.0000   0.0000   0.0000 
  0.0239   0.4310 587.0000   0.0000   0.0419 
  0.2404   0.5112 757.0000   0.2610   0.2189 
  0.2308   0.5072 1187.0000   0.2442   0.2171 
  0.1211   0.4489 958.0000   0.1767   0.0758 
  0.2463   0.4438 1778.0000   0.2522   0.2417 
  0.2087   0.5469 1035.0000   0.2014   0.2175 
  0.0604   0.5109 961.0000   0.0530   0.0681 
  0.1473   0.4577 1147.0000   0.1200   0.1704 
  0.4213   0.4851 705.0000   0.4094   0.4325 
  0.0927   0.5180 863.0000   0.0984   0.0865 
  0.7544   0.4215 904.0000   0.8110   0.7132 
  0.2460   0.4758 805.0000   0.2298   0.2607 
  0.5262   0.4059 707.0000   0.5122   0.5357 
  0.0169   0.4630 473.0000   0.0000   0.0315 
  0.0434   0.4651 830.0000   0.0337   0.0518 
  0.1097   0.4587 957.0000   0.1185   0.1023 
  0.0246   0.4962 1705.0000   0.0165   0.0326 
  0.0779   0.4344 732.0000   0.0912   0.0676 
  0.0571   0.4314 911.0000   0.0509   0.0618 
  0.0000   0.5000 248.0000   0.0000   0.0000 
  0.0974   0.5073 688.0000   0.0831   0.1121 
  0.1651   0.4730 630.0000   0.1309   0.1958 
  0.4536   0.5138 1413.0000   0.4077   0.5022 
  0.4488   0.3976 1484.0000   0.3983   0.4821 
  0.2754   0.4725 944.0000   0.2197   0.3253 
  0.2348   0.4626 575.0000   0.2218   0.2460 
  0.1512   0.5026 1759.0000   0.1538   0.1486 
  0.0331   0.5108 1482.0000   0.0225   0.0441 
  0.2027   0.4902 1169.0000   0.1920   0.2131 
  0.4562   0.4792 1131.0000   0.3579   0.5467 
  0.1367   0.5070 1712.0000   0.0956   0.1789 
  0.2564   0.4147 2387.0000   0.2374   0.2699 
  0.3963   0.3822 709.0000   0.2509   0.4863 
  0.2214   0.4714 280.0000   0.2500   0.1959 
  0.5377   0.4472 199.0000   0.3483   0.6909 
  0.1518   0.4598 224.0000   0.0874   0.2066 
  0.1161   0.4762 336.0000   0.1375   0.0966 
  0.0676   0.4408 710.0000   0.0863   0.0529 
  0.4525   0.4489 1949.0000   0.4354   0.4665 
  0.0164   0.5182 548.0000   0.0000   0.0341 
  0.0114   0.4616 1055.0000   0.0000   0.0211 
  0.0292   0.4758 1097.0000   0.0115   0.0452 
  0.1827   0.4659 498.0000   0.1164   0.2406 
  0.1123   0.4025 810.0000   0.1258   0.1033 
  0.1373   0.4248 153.0000   0.0000   0.2386 
  0.2150   0.5021 721.0000   0.1215   0.3092 
  0.1350   0.5310 548.0000   0.1168   0.1556 
  0.0845   0.4838 556.0000   0.0000   0.1638 
  0.3449   0.4722 432.0000   0.3578   0.3333 
  0.0863   0.4398 498.0000   0.0639   0.1039 
  0.0748   0.4506 1003.0000   0.0420   0.1016 
  0.3904   0.5315 333.0000   0.3729   0.4103 
  0.0788   0.4825 800.0000   0.0959   0.0628 
  0.0375   0.4687 879.0000   0.0437   0.0321 
  0.0237   0.5296 338.0000   0.0223   0.0252 
  0.2204   0.4569 871.0000   0.1759   0.2579 
  0.0418   0.4981 263.0000   0.0000   0.0833 
  0.0691   0.4589 1447.0000   0.0678   0.0702 
  0.1233   0.4956 900.0000   0.1009   0.1454 
  0.0257   0.5002 2175.0000   0.0340   0.0175 
  0.0000   0.4902 918.0000   0.0000   0.0000 
  0.0000   0.4241 349.0000   0.0000   0.0000 
  0.0576   0.5137 695.0000   0.0392   0.0769 
  0.0255   0.5285 1175.0000   0.0193   0.0325 
  0.0036   0.5033 1959.0000   0.0071   0.0000 
  0.0275   0.4423 364.0000   0.0000   0.0493 
  0.0583   0.4936 1493.0000   0.0597   0.0569 
  0.0670   0.5592 955.0000   0.0936   0.0333 
  0.0168   0.5040 1373.0000   0.0058   0.0279 
  0.1779   0.4995 1928.0000   0.1807   0.1751 
  0.0641   0.4914 1107.0000   0.0515   0.0764 
  0.2136   0.5152 660.0000   0.2176   0.2094 
  0.1176   0.5490 612.0000   0.1577   0.0688 
  0.0198   0.5138 506.0000   0.0192   0.0203 
  0.0253   0.5269 1543.0000   0.0320   0.0178 
  0.1566   0.4667 1545.0000   0.1026   0.2039 
  0.1678   0.4190 864.0000   0.0994   0.2171 
  0.3831   0.4395 992.0000   0.4404   0.3381 
  0.1086   0.5139 1399.0000   0.0848   0.1338 
  0.1095   0.4537 831.0000   0.0875   0.1278 
  0.1625   0.4647 794.0000   0.1897   0.1388 
  0.0744   0.4696 739.0000   0.0576   0.0893 
  0.4061   0.4657 2130.0000   0.3629   0.4438 
  0.2464   0.4638 897.0000   0.1923   0.2931 
  0.1359   0.4452 721.0000   0.0935   0.1700 
  0.1393   0.5257 1206.0000   0.1262   0.1538 
  0.0725   0.4813 2001.0000   0.0436   0.0992 
  0.0000   0.4460 139.0000   0.0000   0.0000 
  0.0590   0.5381 407.0000   0.0639   0.0532 
  0.0000   0.4510 204.0000   0.0000   0.0000 
  0.0473   0.5030 169.0000   0.0000   0.0952 
  0.1549   0.5439 581.0000   0.1835   0.1208 
  0.0828   0.5562 169.0000   0.1489   0.0000 
  0.0204   0.4611 540.0000   0.0000   0.0378 
  0.0000   0.4988 411.0000   0.0000   0.0000 
  0.1300   0.4525 400.0000   0.1271   0.1324 
  0.0920   0.4815 3489.0000   0.1095   0.0757 
  0.0957   0.4597 1860.0000   0.0526   0.1323 
  0.2162   0.4355 976.0000   0.2071   0.2232 
  0.4554   0.3854 314.0000   0.3223   0.5389 
  0.3584   0.4659 837.0000   0.2923   0.4161 
  0.1156   0.4823 1696.0000   0.0929   0.1367 
  0.2339   0.4564 872.0000   0.1784   0.2806 
  0.2125   0.4929 706.0000   0.1609   0.2626 
  0.4704   0.4336 761.0000   0.3424   0.5684 
  0.2370   0.5036 1253.0000   0.2219   0.2524 
  0.0070   0.4805 1151.0000   0.0000   0.0134 
  0.0458   0.4722 917.0000   0.0346   0.0558 
  0.0266   0.5126 753.0000   0.0207   0.0327 
  0.3796   0.4369 959.0000   0.2792   0.4574 
  0.0349   0.5248 2323.0000   0.0312   0.0389 
  0.2136   0.4572 1203.0000   0.1618   0.2573 
  0.0856   0.5186 1238.0000   0.0732   0.0990 
  0.2502   0.4772 1383.0000   0.1955   0.3001 
  0.1280   0.4596 953.0000   0.0799   0.1689 
  0.2286   0.4871 1400.0000   0.1657   0.2883 
  0.4255   0.4625 919.0000   0.4165   0.4332 
  0.0000   0.4725 982.0000   0.0000   0.0000 
  0.1124   0.5133 1317.0000   0.0888   0.1373 
  0.1744   0.4638 843.0000   0.1176   0.2235 
  0.0730   0.5075 863.0000   0.0388   0.1082 
  0.1147   0.5161 1552.0000   0.0886   0.1425 
  0.1057   0.5329 1126.0000   0.1017   0.1103 
  0.1487   0.4387 807.0000   0.1045   0.1832 
  0.2157   0.4550 1099.0000   0.1640   0.2588 
  0.0256   0.4670 469.0000   0.0000   0.0480 
  0.2682   0.4545 1100.0000   0.1200   0.3917 
  0.0312   0.4510 1348.0000   0.0230   0.0378 
  0.1410   0.4903 773.0000   0.1003   0.1802 
  0.1400   0.4692 1364.0000   0.1172   0.1602 
  0.2170   0.5453 1203.0000   0.1921   0.2468 
  0.0222   0.4456 1304.0000   0.0189   0.0249 
  0.0000   0.5062 160.0000   0.0000   0.0000 
  0.0136   0.4362 807.0000   0.0142   0.0132 
  0.2095   0.4971 859.0000   0.1733   0.2454 
  0.0758   0.4770 1002.0000   0.0126   0.1336 
  0.0983   0.4653 1180.0000   0.0729   0.1204 
  0.0909   0.5192 990.0000   0.0545   0.1303 
  0.0769   0.5277 650.0000   0.0496   0.1075 
  0.0594   0.4976 1246.0000   0.0532   0.0655 
  0.0559   0.4584 1503.0000   0.0522   0.0590 
  0.0834   0.4606 875.0000   0.0571   0.1059 
  0.0144   0.4900 1251.0000   0.0294   0.0000 
  0.0000   0.5291 807.0000   0.0000   0.0000 
  0.0408   0.5680 956.0000   0.0405   0.0412 
  0.0312   0.4794 801.0000   0.0156   0.0456 
  0.3259   0.3984 1215.0000   0.2562   0.3721 
  0.2934   0.5269 167.0000   0.2841   0.3038 
  0.4400   0.4305 525.0000   0.3938   0.4749 
  0.1339   0.4828 986.0000   0.1176   0.1490 
  0.1150   0.4574 1174.0000   0.0912   0.1350 
  0.2999   0.5108 697.0000   0.2837   0.3167 
  0.4742   0.4120 949.0000   0.4706   0.4767 
  0.2464   0.3446 1039.0000   0.1788   0.2819 
  0.3212   0.4439 1158.0000   0.3405   0.3059 
  0.2372   0.4805 666.0000   0.2250   0.2486 
  0.3898   0.4943 957.0000   0.2706   0.5062 
  0.3567   0.4042 757.0000   0.3333   0.3725 
  0.1835   0.4787 1057.0000   0.1522   0.2123 
  0.0359   0.5000 362.0000   0.0331   0.0387 
  0.1059   0.5045 444.0000   0.0536   0.1591 
  0.3384   0.4972 529.0000   0.3270   0.3496 
  0.1460   0.5084 1247.0000   0.1025   0.1909 
  0.1084   0.5335 701.0000   0.1230   0.0917 
  0.0593   0.4797 1180.0000   0.0477   0.0700 
  0.0614   0.4762 1302.0000   0.0403   0.0806 
  0.0800   0.4835 1088.0000   0.0456   0.1121 
  0.0343   0.4676 817.0000   0.0000   0.0644 
  0.0737   0.4814 1153.0000   0.0811   0.0669 
  0.1418   0.4376 1234.0000   0.1259   0.1542 
  0.2588   0.4790 1449.0000   0.2622   0.2556 
  0.4148   0.4477 1702.0000   0.3871   0.4372 
  0.2777   0.4815 1138.0000   0.2318   0.3203 
  0.1195   0.4661 1004.0000   0.0342   0.1940 
  0.2337   0.4413 766.0000   0.1627   0.2897 
  0.2739   0.4552 982.0000   0.2237   0.3159 
  0.5231   0.4016 864.0000   0.5216   0.5242 
  0.0367   0.3853 545.0000   0.0000   0.0597 
  0.0602   0.3935 681.0000   0.0485   0.0678 
  0.3611   0.4956 565.0000   0.4357   0.2877 
  0.3824   0.5157 795.0000   0.3878   0.3766 
  0.1667   0.4487 780.0000   0.1343   0.1930 
  0.1458   0.5164 974.0000   0.1451   0.1465 
  0.1898   0.4526 822.0000   0.1935   0.1867 
  0.2183   0.4279 1026.0000   0.1390   0.2777 
  0.0759   0.4981 1028.0000   0.0352   0.1163 
  0.2420   0.6319 690.0000   0.2982   0.1457 
  0.3682   0.5639 1119.0000   0.3756   0.3586 
  0.2581   0.5765 1209.0000   0.3085   0.1895 
  0.5190   0.2983 580.0000   0.2543   0.6314 
  0.3677   0.4415 718.0000   0.2713   0.4439 
  0.0657   0.4732 746.0000   0.0312   0.0967 
  0.4904   0.4736 889.0000   0.4133   0.5598 
  0.1119   0.4422 545.0000   0.1660   0.0691 
  0.0261   0.4880 498.0000   0.0247   0.0275 
  0.0744   0.3900 941.0000   0.0708   0.0767 
  0.0403   0.5873 521.0000   0.0196   0.0698 
  0.0690   0.4770 478.0000   0.0219   0.1120 
  0.0835   0.4205 1641.0000   0.0188   0.1304 
  0.0133   0.5000 1276.0000   0.0047   0.0219 
  0.0420   0.5000 1332.0000   0.0195   0.0646 
  0.0000   0.4760 1605.0000   0.0000   0.0000 
  0.1623   0.5287 1029.0000   0.1746   0.1485 
  0.0336   0.4257 1130.0000   0.0208   0.0431 
  0.1176   0.4918 1344.0000   0.0802   0.1537 
  0.0000   0.4751 1303.0000   0.0000   0.0000 
  0.2684   0.4686 749.0000   0.2051   0.3241 
  0.2621   0.4374 1015.0000   0.2365   0.2820 
  0.1784   0.4539 1194.0000   0.1808   0.1764 
  0.1715   0.5066 1510.0000   0.1908   0.1517 
  0.0364   0.5006 851.0000   0.0610   0.0118 
  0.0302   0.4573 1159.0000   0.0000   0.0556 
  0.0271   0.4208 960.0000   0.0149   0.0360 
  0.0330   0.4729 1605.0000   0.0356   0.0307 
  0.0302   0.4498 1225.0000   0.0309   0.0297 
  0.0440   0.5263 1501.0000   0.0278   0.0619 
  0.3435   0.4572 853.0000   0.3282   0.3564 
  0.1412   0.5263 779.0000   0.1000   0.1870 
  0.0604   0.4956 3610.0000   0.0637   0.0571 
  0.0000   0.4443 1078.0000   0.0000   0.0000 
  0.2058   0.4557 1477.0000   0.2140   0.1990 
  0.0459   0.4591 806.0000   0.0189   0.0688 
  0.2385   0.4930 499.0000   0.1870   0.2885 
  0.3630   0.4972 2124.0000   0.3390   0.3867 
  0.0000   0.5663 475.0000   0.0000   0.0000 
  0.1041   0.4689 740.0000   0.1066   0.1018 
  0.1315   0.5219 753.0000   0.1094   0.1556 
  0.1813   0.4677 1037.0000   0.1505   0.2083 
  0.2608   0.5000 556.0000   0.2338   0.2878 
  0.0000   0.6875  16.0000   0.0000   0.0000 
  0.1731   0.4761 1462.0000   0.1250   0.2167 
  0.1107   0.4597 533.0000   0.0776   0.1389 
  0.2295   0.3197 122.0000   0.2051   0.2410 
  0.0133   0.4740 979.0000   0.0129   0.0136 
  0.0845   0.4749 817.0000   0.0979   0.0723 
  0.0304   0.5220 1479.0000   0.0130   0.0495 
  0.2301   0.4233 326.0000   0.1232   0.3085 
  0.3041   0.5217 1016.0000   0.2302   0.3848 
  0.1020   0.5428 912.0000   0.1354   0.0624 
  0.0611   0.4430 982.0000   0.0759   0.0494 
  0.0126   0.4584 637.0000   0.0000   0.0232 
  0.0000   0.4359 1450.0000   0.0000   0.0000 
  0.0305   0.4641 918.0000   0.0117   0.0467 
  0.0000   0.4741 599.0000   0.0000   0.0000 
  0.0886   0.4750 880.0000   0.0646   0.1104 
  0.1887   0.4670 636.0000   0.1044   0.2625 
  0.1059   0.4763 1247.0000   0.0943   0.1164 
  0.0857   0.5388 735.0000   0.0783   0.0944 
  0.0367   0.4920 1555.0000   0.0444   0.0291 
  0.0736   0.5119 883.0000   0.0841   0.0626 
  0.1229   0.4643 911.0000   0.1253   0.1209 
  0.0133   0.4317 600.0000   0.0309   0.0000 
  0.0818   0.4789 1088.0000   0.0979   0.0670 
  0.1314   0.5242 662.0000   0.1153   0.1492 
  0.0642   0.4144 748.0000   0.0323   0.0868 
  0.0761   0.5019 1038.0000   0.0960   0.0561 
  0.3272   0.4967 755.0000   0.2613   0.3921 
  0.0727   0.4887 1899.0000   0.0647   0.0803 
  0.0569   0.4461 686.0000   0.0327   0.0763 
  0.0532   0.5280 1447.0000   0.0681   0.0366 
  0.0773   0.4696 362.0000   0.0000   0.1458 
  0.0939   0.4603 1310.0000   0.0630   0.1202 
  0.3020   0.5177 904.0000   0.2756   0.3303 
  0.2973   0.4343 693.0000   0.3090   0.2883 
  0.1814   0.4430 1009.0000   0.1879   0.1762 
  0.3126   0.4727 1574.0000   0.2984   0.3253 
  0.0571   0.4741 3518.0000   0.0594   0.0551 
  0.0446   0.3962 896.0000   0.0000   0.0739 
  0.4577   0.4279 201.0000   0.3256   0.5565 
  0.0000   0.2857  21.0000   0.0000   0.0000 
  0.3830   0.5142 282.0000   0.3586   0.4088 
  0.2077   0.4238 597.0000   0.1581   0.2442 
  0.1098   0.5118 1649.0000   0.1232   0.0957 
  0.3301   0.4575 918.0000   0.3095   0.3474 
  0.5481   0.3681 978.0000   0.4444   0.6084 
  0.1961   0.4955 668.0000   0.1269   0.2641 
  0.1936   0.4894 1183.0000   0.1261   0.2583 
  0.2780   0.5034 874.0000   0.2568   0.2995 
  0.2437   0.4386 1067.0000   0.2521   0.2371 
  0.4013   0.4763 760.0000   0.3149   0.4799 
  0.2852   0.5229 547.0000   0.1643   0.4176 
  0.5526   0.7632  76.0000   0.4138   1.0000 
  0.0161   0.5269 1858.0000   0.0000   0.0341 
  0.1237   0.3803 1099.0000   0.0263   0.1836 
  0.1595   0.4774 796.0000   0.1711   0.1490 
  0.0401   0.4971 1223.0000   0.0395   0.0407 
  0.0854   0.4929 773.0000   0.0735   0.0969 
  0.1560   0.5053 1314.0000   0.0663   0.2477 
